prices_per_night,ratings,cleaning_fee,dormitorios,camas,baños,maximum_guests,check_in_hour,check_out_hour,total_hours_checkin,log_num_reviews,aparcamiento e instalaciones,baño,calefacción y refrigeración,características de la ubicación,cocina y comedor,dormitorio y lavandería,entretenimiento,exterior,internet y oficina,para familias,privacidad y seguridad,seguridad en el hogar,servicios,habitacion,alojamiento entero
49.0,4.62,0.0,1.0,2.0,1.0,2.0,780.0,660.0,11.0,2.6390573296152584,0.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
35.0,5.0,15.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,0.0,3.0,2.0,1.0,0.0,15.0,4.0,0.0,5.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0
40.0,5.0,2.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
50.0,0.0,0.0,2.0,2.0,1.0,2.0,900.0,620.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
40.0,4.78,0.0,1.0,1.0,0.5,2.0,840.0,720.0,10.0,4.48863636973214,1.0,7.0,0.0,0.0,11.0,8.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0
40.0,4.92,35.0,1.0,1.0,0.5,2.0,900.0,620.0,9.0,2.6390573296152584,0.0,6.0,2.0,0.0,11.0,8.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
50.0,4.51,10.0,1.0,1.0,0.5,2.0,900.0,720.0,9.0,3.6888794541139363,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
41.0,4.5,0.0,1.0,2.0,0.5,2.0,780.0,600.0,11.0,4.532599493153256,1.0,1.0,2.0,2.0,1.0,7.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0
24.0,4.25,0.0,1.0,1.0,0.5,1.0,840.0,600.0,10.0,4.727387818712341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0
48.0,4.93,40.0,1.0,1.0,1.0,2.0,900.0,720.0,9.0,0.0,0.0,6.0,3.0,1.0,15.0,9.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,0.0
59.0,0.0,0.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,0.0,1.0,4.0,2.0,0.0,12.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0
55.0,4.74,23.333333333333332,1.0,1.0,0.5,2.0,900.0,660.0,9.0,4.2626798770413155,3.0,3.0,2.0,1.0,12.0,8.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0
27.0,4.75,27.0,1.0,1.0,1.0,2.0,840.0,840.0,10.0,3.044522437723423,0.0,3.0,1.0,1.0,6.0,8.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0
70.0,4.6,49.0,1.0,2.0,1.0,3.0,900.0,660.0,9.0,4.990432586778736,3.0,3.0,2.0,1.0,9.0,7.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0
32.0,4.57,125.0,1.0,1.0,0.5,1.0,840.0,660.0,10.0,2.0794415416798357,1.0,4.0,1.0,0.0,11.0,9.0,1.0,1.0,2.0,4.0,2.0,0.0,3.0,1.0,0.0
104.0,4.97,40.0,2.0,3.0,1.0,4.0,900.0,600.0,9.0,0.0,1.0,4.0,3.0,1.0,13.0,8.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0
70.0,4.62,45.0,1.0,1.0,1.0,2.0,840.0,660.0,10.0,4.23410650459726,1.0,5.0,2.0,1.0,9.0,6.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0
48.0,0.0,15.0,1.0,2.0,0.5,2.0,840.0,600.0,10.0,0.0,0.0,5.0,0.0,0.0,9.0,3.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0
55.0,4.78,0.0,1.0,1.0,0.5,1.0,900.0,720.0,9.0,4.248495242049359,1.0,5.0,2.0,1.0,0.0,6.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0
90.0,4.51,0.0,2.0,4.0,1.0,5.0,960.0,660.0,8.0,4.61512051684126,2.0,3.0,3.0,1.0,12.0,7.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0
115.0,0.0,105.0,4.0,4.0,2.0,6.0,1020.0,660.0,7.0,1.0986122886681098,0.0,3.0,0.0,0.0,7.0,5.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0
87.0,4.71,54.0,3.0,4.0,1.0,4.0,900.0,660.0,9.0,4.143134726391533,2.0,3.0,4.0,0.0,13.0,6.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
122.0,4.43,80.0,3.0,6.0,2.0,6.0,900.0,660.0,9.0,4.465908118654584,1.0,3.0,2.0,1.0,11.0,8.0,1.0,4.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0
120.0,4.78,50.0,2.0,2.0,1.0,6.0,900.0,660.0,9.0,4.6443908991413725,1.0,4.0,2.0,0.0,10.0,5.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0
38.0,4.81,0.0,1.0,1.0,0.5,1.0,900.0,660.0,9.0,3.4657359027997265,0.0,8.0,2.0,2.0,14.0,7.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0
40.0,4.7,10.0,1.0,1.0,0.5,2.0,780.0,660.0,11.0,5.6240175061873385,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
45.0,5.0,0.0,1.0,1.0,0.5,2.0,900.0,720.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
33.0,4.83,28.0,1.0,1.0,0.5,1.0,780.0,600.0,11.0,5.099866427824199,1.0,7.0,2.0,1.0,11.0,9.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0
106.0,4.87,90.0,2.0,4.0,1.0,4.0,900.0,660.0,9.0,4.990432586778736,1.0,7.0,2.0,0.0,14.0,8.0,1.0,0.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0
70.0,4.59,45.0,1.0,1.0,2.0,2.0,840.0,660.0,10.0,3.5553480614894135,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0
90.0,4.5,60.0,2.0,4.0,1.0,5.0,900.0,600.0,9.0,1.9459101490553132,1.0,5.0,2.0,0.0,16.0,10.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0
30.0,4.92,0.0,1.0,1.0,0.5,1.0,900.0,660.0,9.0,0.0,0.0,4.0,2.0,0.0,3.0,9.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0
64.0,4.67,20.0,1.0,1.0,1.0,2.0,780.0,600.0,11.0,2.5649493574615367,0.0,6.0,0.0,1.0,13.0,5.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0
27.0,0.0,35.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
38.0,0.0,0.0,1.0,1.0,0.5,2.0,720.0,600.0,12.0,0.0,0.0,5.0,1.0,0.0,10.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
81.0,4.74,75.0,1.3333333333333333,1.0,1.0,2.0,840.0,660.0,10.0,5.545177444479562,0.0,5.0,2.0,2.0,12.0,9.0,5.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0
56.0,4.88,20.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,0.0,1.0,2.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
30.0,4.81,0.0,1.0,1.0,0.5,1.0,900.0,720.0,9.0,3.091042453358316,1.0,2.0,2.0,1.0,11.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0
45.0,4.5,30.0,1.0,1.0,0.5,2.0,840.0,720.0,10.0,1.6094379124341003,0.0,3.0,2.0,1.0,5.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
84.0,4.77,55.0,3.0,5.0,1.0,5.0,900.0,660.0,9.0,3.8066624897703196,0.0,4.0,2.0,2.0,15.0,9.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
80.0,0.0,0.0,1.0,2.0,1.0,2.0,840.0,600.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
125.0,4.95,0.0,2.0,6.0,1.0,6.0,900.0,660.0,9.0,0.0,1.0,6.0,2.0,1.0,14.0,8.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
104.0,4.96,0.0,2.0,3.0,2.0,4.0,900.0,720.0,9.0,0.0,3.0,4.0,3.0,3.0,16.0,9.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0
110.0,4.83,50.0,3.0,4.0,1.0,6.0,960.0,720.0,8.0,0.0,1.0,4.0,2.0,0.0,11.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0
44.0,4.81,29.0,1.0,1.0,0.5,2.0,900.0,720.0,9.0,4.394449154672439,3.0,5.0,2.0,3.0,10.0,8.0,2.0,4.0,2.0,0.0,0.0,4.0,2.0,0.0,1.0
166.0,4.67,40.0,2.0,4.0,1.0,4.0,900.0,720.0,9.0,6.059123195581797,1.0,5.0,2.0,2.0,16.0,9.0,3.0,5.0,3.0,5.0,0.0,2.0,4.0,0.0,0.0
166.0,4.67,40.0,2.0,4.0,1.0,4.0,900.0,720.0,9.0,6.059123195581797,1.0,5.0,2.0,2.0,16.0,9.0,3.0,5.0,3.0,5.0,0.0,2.0,4.0,0.0,0.0
20.0,0.0,30.0,1.0,1.0,0.5,1.0,900.0,660.0,9.0,0.0,2.0,2.0,2.0,1.0,7.0,5.0,3.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0
81.0,4.52,48.0,1.3333333333333333,2.0,1.0,3.0,840.0,660.0,10.0,5.062595033026967,2.0,6.0,3.0,0.0,12.0,8.0,2.0,0.0,2.0,2.0,0.0,4.0,3.0,0.0,0.0
107.0,4.95,60.0,2.0,2.0,1.0,3.0,900.0,660.0,9.0,0.0,2.0,7.0,2.0,2.0,13.0,8.0,2.0,0.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0
72.0,4.44,50.0,1.0,2.0,1.0,4.0,840.0,660.0,10.0,4.174387269895637,2.0,5.0,2.0,0.0,10.0,8.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
70.0,5.0,10.0,1.0,1.0,0.5,2.0,960.0,720.0,8.0,0.0,1.0,3.0,2.0,0.0,2.0,5.0,0.0,1.0,3.0,0.0,5.0,0.0,1.0,1.0,0.0
80.0,0.0,8.0,1.0,1.0,0.5,2.0,780.0,720.0,11.0,0.0,1.0,4.0,2.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
98.0,0.0,70.0,1.0,1.0,1.0,4.0,900.0,660.0,9.0,0.0,1.0,6.0,2.0,2.0,10.0,6.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0
104.0,4.96,0.0,2.0,3.0,2.0,4.0,900.0,720.0,9.0,0.0,3.0,4.0,3.0,3.0,16.0,9.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0
60.0,4.5,49.0,3.0,5.0,1.0,4.0,900.0,660.0,9.0,4.204692619390966,1.0,4.0,2.0,2.0,11.0,8.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
45.0,0.0,0.0,1.0,1.0,0.5,2.0,900.0,620.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
32.0,4.7,0.0,1.0,1.0,0.5,2.0,960.0,600.0,8.0,4.499809670330265,3.0,7.0,2.0,1.0,7.0,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0
88.0,4.48,50.0,3.0,3.0,1.0,5.0,900.0,660.0,9.0,4.394449154672439,1.0,2.0,1.0,0.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,50.0,2.0,5.0,1.0,6.0,900.0,660.0,9.0,0.0,2.0,3.0,3.0,0.0,9.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
81.0,4.84,75.0,3.0,5.0,1.0,6.0,900.0,720.0,9.0,0.0,3.0,4.0,2.0,2.0,15.0,10.0,1.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0
37.0,4.96,34.0,1.0,1.0,0.5,2.0,960.0,720.0,8.0,0.0,2.0,7.0,4.0,0.0,15.0,10.0,1.0,4.0,1.0,3.0,6.0,0.0,2.0,1.0,0.0
30.0,4.88,5.0,1.0,1.0,0.5,1.0,1200.0,660.0,4.0,0.0,0.0,5.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
65.0,4.79,55.0,2.0,3.0,1.0,3.0,900.0,660.0,9.0,3.367295829986474,2.0,3.0,3.0,2.0,12.0,9.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0
37.0,4.63,0.0,1.0,1.0,0.5,1.0,900.0,660.0,9.0,3.6635616461296463,2.0,4.0,2.0,0.0,14.0,8.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0
130.0,4.86,0.0,2.0,4.0,1.0,6.0,900.0,660.0,9.0,0.0,1.0,3.0,2.0,1.0,9.0,5.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0
65.0,4.33,49.0,1.0,1.0,1.0,2.0,840.0,660.0,10.0,2.5649493574615367,2.0,5.0,3.0,0.0,9.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
34.0,4.43,12.333333333333334,1.0,1.0,0.5,1.0,900.0,660.0,9.0,5.968707559985366,4.0,5.0,2.0,2.0,9.0,9.0,3.0,3.0,3.0,5.0,0.0,4.0,5.0,1.0,0.0
70.0,0.0,50.0,2.0,5.0,1.0,6.0,900.0,660.0,9.0,0.0,2.0,3.0,3.0,0.0,9.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,4.71,25.0,1.0,1.0,1.0,2.0,720.0,780.0,12.0,2.0794415416798357,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0
135.0,4.91,0.0,3.0,5.0,1.0,8.0,900.0,660.0,9.0,0.0,1.0,6.0,2.0,3.0,16.0,10.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0
21.0,4.94,0.0,1.0,5.0,0.5,1.0,840.0,660.0,10.0,2.8903717578961645,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0
69.0,4.72,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,4.248495242049359,2.0,4.0,2.0,1.0,13.0,8.0,2.0,0.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0
30.0,4.34,5.0,1.0,1.0,0.5,1.0,780.0,720.0,11.0,5.003946305945459,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0
43.0,0.0,0.0,1.0,1.0,0.5,1.0,900.0,620.0,9.0,1.0986122886681098,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
65.0,4.81,0.0,1.0,1.0,1.0,2.0,960.0,660.0,8.0,3.8918202981106265,0.0,3.0,1.0,1.0,6.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0
68.0,4.54,50.0,3.0,3.0,1.0,5.0,900.0,660.0,9.0,5.0106352940962555,0.0,2.0,2.0,1.0,7.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0
80.0,4.65,59.0,3.0,5.0,1.0,4.0,900.0,660.0,9.0,4.804021044733257,3.0,4.0,3.0,2.0,14.0,9.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
69.0,4.41,50.0,2.0,3.0,1.0,6.0,900.0,660.0,9.0,4.0943445622221,0.0,5.0,3.0,0.0,11.0,8.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0
70.0,4.52,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,4.553876891600541,2.0,3.0,2.0,0.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0
130.0,4.86,0.0,2.0,4.0,1.0,6.0,900.0,660.0,9.0,0.0,1.0,3.0,2.0,1.0,9.0,5.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0
35.0,4.5,0.0,1.0,1.0,0.5,1.0,840.0,660.0,10.0,2.3978952727983707,0.0,4.0,0.0,0.0,10.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
36.0,4.89,0.0,1.0,5.0,0.5,2.0,1020.0,660.0,7.0,2.995732273553991,4.0,5.0,2.0,3.0,11.0,7.0,1.0,1.0,2.0,0.0,4.0,0.0,2.0,1.0,0.0
122.0,4.61,60.0,3.0,6.0,1.0,8.0,840.0,600.0,10.0,5.459585514144159,0.0,6.0,2.0,0.0,9.0,10.0,3.0,1.0,2.0,3.0,0.0,1.0,4.0,0.0,0.0
94.0,4.85,35.0,1.3333333333333333,2.0,1.0,4.0,900.0,720.0,9.0,4.23410650459726,2.0,5.0,2.0,2.0,10.0,8.0,1.0,2.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0
69.0,4.81,45.0,1.0,2.0,1.0,2.0,960.0,660.0,8.0,5.241747015059643,1.0,6.0,2.0,2.0,10.0,7.0,1.0,0.0,1.0,2.0,0.0,4.0,3.0,0.0,0.0
32.0,4.7,0.0,1.0,16.0,0.5,6.0,840.0,660.0,10.0,6.79346613258001,0.0,2.0,2.0,1.0,12.0,8.0,3.0,0.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0
41.0,4.68,16.666666666666668,1.0,1.0,0.5,1.0,960.0,600.0,8.0,2.995732273553991,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0
45.0,4.53,0.0,1.0,1.0,1.0,2.0,900.0,720.0,9.0,3.4339872044851463,0.0,6.0,1.0,1.0,14.0,7.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0
116.0,4.67,0.0,3.0,3.0,1.0,7.0,900.0,660.0,9.0,2.5649493574615367,0.0,5.0,2.0,0.0,7.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
106.0,4.89,35.0,1.0,2.0,1.0,4.0,900.0,600.0,9.0,5.572154032177765,4.0,8.0,2.0,2.0,14.0,9.0,1.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0
82.0,4.63,59.0,3.0,5.0,1.0,6.0,900.0,660.0,9.0,4.7535901911063645,3.0,3.0,3.0,1.0,14.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0
115.0,4.6,60.0,2.0,5.0,1.0,6.0,900.0,600.0,9.0,1.791759469228055,0.0,5.0,2.0,0.0,14.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,4.48,49.0,2.0,4.0,1.0,4.0,900.0,660.0,9.0,4.68213122712422,2.0,4.0,2.0,2.0,11.0,8.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
91.0,4.75,49.0,1.0,2.0,1.0,2.0,900.0,660.0,9.0,4.30406509320417,2.0,4.0,2.0,0.0,14.0,8.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
70.0,4.53,35.0,1.0,2.0,1.0,4.0,900.0,660.0,9.0,4.844187086458591,2.0,6.0,2.0,1.0,13.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
69.0,5.0,0.0,1.0,1.0,1.0,2.0,900.0,720.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0
57.0,4.9,12.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,0.0,0.0,8.0,1.0,1.0,1.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0
31.0,4.46,41.666666666666664,1.0,1.0,0.5,1.0,840.0,660.0,10.0,7.931284761525891,4.0,4.0,2.0,1.0,11.0,10.0,5.0,3.0,3.0,6.0,0.0,4.0,5.0,1.0,0.0
38.0,4.91,0.0,1.0,1.0,0.5,1.0,720.0,600.0,12.0,0.0,1.0,4.0,2.0,2.0,4.0,8.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0
25.0,4.71,20.0,0.0,1.0,0.5,2.0,720.0,600.0,12.0,4.0943445622221,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
106.0,4.89,35.0,1.0,2.0,1.0,4.0,900.0,600.0,9.0,5.572154032177765,4.0,8.0,2.0,2.0,14.0,9.0,1.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0
75.0,5.0,20.0,1.0,1.0,1.0,1.0,900.0,720.0,9.0,0.0,3.0,5.0,2.0,2.0,16.0,10.0,2.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0
40.0,4.45,0.0,1.0,1.0,0.5,2.0,780.0,660.0,11.0,2.4849066497880004,1.0,1.0,0.0,1.0,1.0,11.0,2.0,0.0,2.0,0.0,5.0,0.0,1.0,1.0,0.0
102.0,5.0,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,1.3862943611198906,0.0,4.0,2.0,0.0,9.0,5.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0
27.0,4.61,0.0,1.0,1.0,0.5,1.0,840.0,660.0,10.0,3.1780538303479458,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0
173.0,5.0,70.0,2.6666666666666665,2.0,1.0,4.0,900.0,660.0,9.0,1.3862943611198906,2.0,5.0,2.0,2.0,13.0,4.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0
25.0,4.75,20.0,1.0,1.0,0.5,2.0,720.0,600.0,12.0,4.127134385045092,1.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
23.0,4.33,5.0,3.0,2.0,0.5,2.0,720.0,600.0,12.0,2.302585092994046,1.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
98.0,0.0,70.0,1.0,1.0,1.0,4.0,900.0,660.0,9.0,0.0,1.0,6.0,2.0,2.0,10.0,6.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0
30.0,4.56,0.0,1.0,1.0,0.5,1.0,960.0,600.0,8.0,3.4965075614664802,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
36.0,4.56,0.0,1.0,1.0,0.5,1.0,900.0,600.0,9.0,3.5553480614894135,0.0,5.0,1.0,1.0,10.0,5.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0
18.0,4.75,0.0,1.0,1.0,0.5,1.0,840.0,600.0,10.0,1.6094379124341003,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
126.0,4.75,0.0,1.0,1.0,1.0,4.0,840.0,720.0,10.0,5.998936561946683,2.0,4.0,2.0,0.0,10.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0
35.0,4.74,0.0,1.0,1.0,0.5,1.0,900.0,780.0,9.0,3.332204510175204,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
38.0,4.66,0.0,1.0,1.0,0.5,1.0,900.0,600.0,9.0,4.430816798843313,1.0,3.0,0.0,2.0,7.0,7.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0
50.0,4.66,0.0,1.0,1.0,0.5,1.0,900.0,600.0,9.0,5.765191102784844,1.0,5.0,2.0,2.0,6.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
29.0,4.79,0.0,1.0,1.0,0.5,1.0,900.0,700.0,9.0,3.970291913552122,1.0,4.0,2.0,0.0,15.0,9.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0
29.0,4.68,20.0,1.0,1.0,0.5,2.0,720.0,600.0,12.0,3.6635616461296463,2.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
102.0,5.0,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,1.3862943611198906,0.0,4.0,2.0,0.0,9.0,5.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0
50.0,4.66,0.0,1.0,1.0,0.5,1.0,900.0,600.0,9.0,4.04305126783455,0.0,5.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
45.0,4.72,0.0,1.0,1.0,0.5,2.0,720.0,660.0,12.0,4.532599493153256,1.0,4.0,2.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
40.0,4.45,0.0,1.0,1.0,0.5,2.0,780.0,660.0,11.0,2.4849066497880004,1.0,1.0,0.0,1.0,1.0,11.0,2.0,0.0,2.0,0.0,5.0,0.0,1.0,1.0,0.0
26.0,4.31,0.0,1.0,1.0,0.5,1.0,840.0,600.0,10.0,6.856461984594587,1.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0
35.0,4.88,0.0,1.0,1.3333333333333333,0.5,1.0,920.0,740.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
81.0,4.83,80.0,2.0,3.0,1.0,4.0,840.0,660.0,10.0,5.934894195619588,1.0,7.0,2.0,3.0,14.0,11.0,2.0,0.0,2.0,7.0,0.0,1.0,2.0,0.0,0.0
95.0,0.0,40.0,3.0,4.0,2.0,5.0,900.0,720.0,9.0,1.0986122886681098,0.0,3.0,2.0,1.0,14.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
45.0,4.64,20.0,1.0,1.0,1.0,2.0,900.0,600.0,9.0,4.605170185988092,3.0,6.0,2.0,0.0,10.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
